Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Manually modified for quantification,Manually modified for annotation,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,KB,KB.1,KB.2,KF,KF.1,KF.2,KN,KN.1,KN.2,YB,YB.1,YB.2,YF,YF.1,YF.2,YN,YN.1,YN.2,YPF,YPF.1,YPF.2,Blood,NIAO
1641,6.524,145.93231,Unknown,[M+H]+,ion correlated with 1734; similar chromatogram in higher mz_1734; similar chromatogram in higher mz_1790; similar chromatogram in higher mz_3419; similar chromatogram in higher mz_3712,0.048,True,999,False,False,False,False,False,69.21,YB1,145.93231:49940692 146.93566:770220 147.93902:27459504,50.46607:26746 54.86049:27052 55.05484:28648 56.05059:41457 63.83317:25185 72.08121:164972 75.51987:30846 80.05016:52050 81.03381:103702 82.06601:112621 82.94586:761887 83.04983:66721 84.04488:40175 85.0289:51280 86.06059:48813 89.73098:32201 98.06104:53504 99.04464:159967 99.06416:64439 100.07602:419945 100.1122:83840 104.84475:35964 106.95607:33182 109.9558:293129 110.05992:114218 110.96445:70806 111.0443:74230 118.06551:102857 123.0918:32561 128.07133:131853 129.05423:51969 145.04997:41625 145.93204:328656 146.05974:271539 146.08054:203785,457743,496375,606865,6592,6592,6592,173433,291152,17123,49940692,6150600,34604364,0,0,0,26477,0,225451,0,0,0,30231885,83976
1837,4.311,150.09053,Unknown,[M+NH4]+,ion correlated with 1487; ion correlated with 2280; ion correlated with 3527; ion correlated with 2644; found in higher mz's MsMs_2644; adduct linked to 7157_[2M+NH4]+; found in higher mz's MsMs_7157,0.048,True,999,False,False,False,False,False,61.24,YN2,150.09053:25607110 151.09388:10980224 152.09724:11899299,53.03933:9806 80.05015:25798 81.03391:40125 82.04062:12813 82.06529:13243 86.06058:25962 89.06006:12517 91.05459:147087 92.0246:9306 94.04034:49728 94.06551:22079 95.04908:15155 105.07009:15676 107.04948:32952 108.04477:70001 108.05647:13201 108.08098:27488 109.05196:117691 110.03493:40541 119.03497:21484 119.04976:79630 122.05963:24221 122.07114:21759 123.06718:18172 126.05448:103850 133.04997:117891 133.06471:9924 134.04688:15442 134.09692:33596 136.05009:17461 137.04578:8546 149.02306:26254 149.07137:28441 149.08173:18651 149.10759:45480 150.0636:57614 150.07755:3680865 150.09151:2954345,391229,775661,3733860,211769,211769,211769,290442,677349,437370,904304,1198629,753327,290221,522859,391866,884984,25607110,5944964,1068263,592589,1153102,952087,10812353
1882,4.51,152.05634,Unknown,[M+H]+,found in higher mz's MsMs_1933; found in higher mz's MsMs_3109; found in higher mz's MsMs_2751; similar chromatogram in higher mz_4950; similar chromatogram in higher mz_5393; found in higher mz's MsMs_7757; adduct linked to 2690_[M+NH4]+; found in higher mz's MsMs_2690,0.095,True,999,False,False,False,False,False,28.3,YPF1,152.05634:8823322 153.05969:2508630 154.06305:408556,55.02985:3677 59.04984:14795 65.03944:12425 67.05473:5140 68.98254:17321 69.07058:3559 70.94254:85355 70.95825:4332 79.05447:8554 81.034:5794 81.06999:7473 82.01431:14286 82.04085:4998 82.06552:4316 84.01153:4631 86.99298:37264 87.99406:12666 88.95308:27012 88.99033:11974 91.05493:4989 93.03372:7066 93.0704:16069 94.04005:3820 95.0496:4866 95.08564:7849 96.04514:5173 97.00836:7353 97.04008:5313 97.06457:4518 100.02467:60003 101.02522:16549 102.02262:18921 105.00356:49636 105.07086:5398 106.004:13171 106.06557:4498 107.00095:10458 107.03454:3695 107.04925:9088 107.0608:3913 107.08602:8200 109.05163:10205 109.06459:5351 109.10133:7620 110.00827:5259 110.03571:79437 110.06081:4641 111.04439:24905 111.08073:4220 111.96875:68352 118.0353:26182 119.03614:9439 120.03261:8063 121.02901:4360 123.01411:10207 124.01389:4082 124.04008:5850 124.07582:14998 125.06024:12462 125.07099:6609 128.01929:68332 128.04529:49137 129.02087:28781 129.97954:35484 130.01611:26682 134.04558:5936 134.09711:5428 135.02977:85925 146.02943:21218 147.03198:6067 148.02782:6524 151.05045:3837 151.06113:21721 151.12265:3905 152.03587:15654 152.05719:689640,38117,66137,113662,15914,15914,15914,69844,78145,240678,171740,183037,6715552,72999,103088,78856,19786,48866,46397,8823322,263597,2304833,2356776,38350
2056,5.282,156.04221,Unknown,[M+H]+,,0.048,True,999,False,False,False,False,False,16.47,YB2,156.04221:4909285 157.04556:1077907 158.04892:1666204,53.39719:2187 55.01842:3895 55.05482:9831 56.05018:8631 57.03435:6341 57.04538:4376 57.07072:3120 58.06565:6362 59.0498:2950 67.05476:9319 68.05:17513 69.03412:6093 69.04554:7177 69.07057:7345 70.02986:3936 70.06604:97388 71.04958:7243 71.07343:3326 72.04485:13754 72.08128:10886 72.9379:9705 73.02897:3258 73.04023:13119 74.06071:7617 75.24923:2647 80.05014:4026 81.04556:2982 81.07047:4622 82.06606:33254 83.04981:7648 83.06129:8510 84.04488:13402 84.08134:15961 85.02888:2463 85.04004:2893 85.07649:5091 86.0605:23924 86.07193:5266 86.09692:7966 87.04488:6151 87.05566:5236 88.57979:2904 90.9483:3650 92.04971:2544 93.0707:3465 94.06564:22369 95.04996:2732 95.0605:8691 95.086:3699 96.04486:16214 96.0812:7171 97.02864:6696 97.04042:3330 97.0649:8411 97.07669:7598 98.02444:14776 98.0601:7630 98.98471:2987 99.04545:3293 100.0763:13204 106.38351:3208 109.06586:4289 109.07667:5353 109.08423:3224 110.0599:70641 110.07195:83147 110.09722:25341 111.04435:13642 111.05544:19173 111.0809:6041 111.09236:12988 111.8162:3294 112.03967:8069 112.05092:5634 112.07561:26586 112.08692:3230 113.04737:2837 113.07131:6454 113.96366:4189 114.05486:33832 114.06641:78369 114.09184:11693 115.03952:21212 115.05024:31455 115.07003:3314 115.08642:5449 116.07041:66563 120.0449:12564 121.04798:3168 125.04707:5604 126.05566:3248 126.09191:6399 127.08602:5468 128.07129:21142 128.10707:34817 129.10287:6425 129.12653:3077 130.06532:3613 137.06097:4836 137.07162:16694 138.01826:14884 138.05559:32760 138.09074:19941 139.03908:8103 139.04996:6737 139.0764:5814 139.08572:4020 140.07121:13923 155.08064:39461 155.11792:4384 156.06578:72584 156.07695:53969 156.10284:111031 156.138:4759,9644,13408,52231,74496,74496,74496,16959,38096,103049,35564,4909285,0,32206,29978,22002,22119,4322,0,0,20473,0,1648283,8814
2102,0.922,156.14911,Unknown,[M+H]+,ion correlated with 216; ion correlated with 752; ion correlated with 892; ion correlated with 1256; ion correlated with 1699; ion correlated with 2802; ion correlated with 4060; ion correlated with 3540; ion correlated with 805,0.048,True,999,False,False,False,False,False,61.84,YN2,156.14911:21437268 157.15246:6160969 158.15582:4152623,55.05484:6920 56.0502:2669 58.06609:3772 67.05531:3916 69.03414:3005 69.07059:6405 70.06611:14948 72.04475:3099 72.08136:211027 72.93793:3089 79.68397:2500 81.04558:3386 81.0705:3007 82.06602:5585 83.04984:2565 84.08143:6526 84.09825:2633 85.07656:208764 86.0606:6452 86.07953:6165 86.09695:7192 93.06989:5621 95.0607:17042 95.08603:6273 96.04462:3220 97.06483:12137 97.07582:2773 98.02423:3356 98.09698:4660 109.0767:5044 110.05995:11890 110.07198:6260 111.05541:3490 111.07983:5380 113.02348:3530 114.06633:37323 114.09187:4498 115.05017:4276 115.07007:2782 115.08646:5758 116.07039:3668 122.07117:2771 124.06369:8673 127.08743:3347 129.10292:2926 138.05553:4267 138.0663:3441 138.10168:3340 139.08733:10517 155.07034:5161 155.08133:4565 155.09232:3709 156.06584:5668 156.07701:13570 156.10104:7603 156.114:10989 156.14919:69433,642677,207953,253162,128205,128205,128205,37756,1189087,45738,535815,464321,470770,87553,344674,16371,212102,21437268,204715,174162,0,174288,490302,7284695
2139,1.13,157.13283,Unknown,[M+H]+,ion correlated with 215; ion correlated with 1486; ion correlated with 2799; ion correlated with 3530; ion correlated with 890; ion correlated with 744,0.048,True,999,False,False,False,False,False,95.94,YN2,157.13283:29128976 158.13618:8067086 159.13954:54462724,55.05484:6672 56.0502:6259 58.06567:2938 60.05612:4650 61.57392:2280 65.58189:2410 67.05479:4326 68.05044:3055 69.0706:9658 70.06567:21299 71.06892:2314 72.08131:36752 73.08466:3041 82.06602:4783 84.04501:22427 84.08146:185197 85.07651:28029 85.08471:8950 86.0606:6270 86.09695:5032 87.04491:2375 93.07073:4498 95.06054:3502 95.08603:6845 96.08124:2786 97.06494:9351 98.06037:16750 98.09698:3812 100.07613:4604 102.09229:3817 110.05994:4435 112.07567:21875 112.11285:4540 114.0549:3174 115.08646:2984 116.07039:9205 116.38886:2650 126.09061:3037 129.1391:8182 130.06537:5601 136.66472:2439 139.08734:2992 140.07098:3637 140.10716:10134 156.07701:2903 156.10106:5938 156.114:5336 156.14915:7484 157.09717:5979 157.13263:48625,298672,140074,1123017,146692,146692,146692,555981,917618,567390,389898,1002755,284799,1227869,1883730,214915,2640127,29128976,4568671,125795,123366,26463,559151,12112591
2271,1.025,160.07097,Unknown,[M+NH4]+,adduct linked to 7942_[2M+NH4]+; found in higher mz's MsMs_8016; found in higher mz's MsMs_7985,0.143,True,999,False,False,False,False,False,8346.14,YB3,160.07144:178337296 161.07479:16992292 162.07815:13049604,54.03448:10526 55.05482:279707 56.05017:180279 57.07072:33833 58.06564:10690 59.04979:47640 60.08169:311745 61.04036:224009 68.0504:11824 70.02929:13910 70.06595:78551 71.02457:15604 72.04527:1000631 72.08127:195864 73.04848:14210 73.08462:18926 74.02442:52709 74.06057:46685 81.04532:38513 83.04974:109873 84.04484:17050 84.0558:22170 84.08139:33303 85.08466:33688 86.06055:25707 86.09683:206934 87.04409:10427 89.03531:36566 89.04729:9964 89.0712:31989 94.06548:11704 96.08118:30959 98.06002:51475 100.07607:30430 101.06023:440699 102.05512:47191 107.54484:8511 112.07565:25667 113.07129:15227 113.07928:43606 114.06635:1311807 114.09176:403683 115.05004:38595 115.07001:24634 116.07033:14710 117.06568:74862 118.08598:36835 124.07411:9333 130.08641:8814 142.08609:42459 143.04482:14388 144.0659:19812 160.07213:1269978 160.09721:52518 160.13362:836905,2539150,1174282,1879905,689639,689639,689639,2123906,3038108,2566071,217879456,194580032,178337296,608112,674782,608858,30353654,39399104,36130420,1435776000,346436416,904126464,196932261,35294393
2273,0.987,160.07103,Unknown,[M+H]+,found in higher mz's MsMs_5544,0.286,True,999,False,False,False,False,False,1575.43,YB1,160.0715:217694640 161.07485:27853530 162.07821:19976212,55.05494:242974 56.05026:145596 56.05814:12917 59.04981:42628 60.08138:286241 61.04046:226867 68.05042:15418 70.06554:105737 72.04483:898460 72.08139:319336 73.0485:12504 74.02385:43290 74.06071:42631 81.04556:34587 83.0498:89813 84.04486:13854 84.05655:15808 84.08067:21352 85.02888:13104 86.06057:26038 86.09692:34796 89.03456:36992 89.04731:13852 89.07122:23640 98.06004:66313 99.02676:12286 100.0761:21492 101.0603:491828 102.05509:39420 114.06651:1312478 114.09183:80977 115.05014:31863 115.07004:20429 116.07035:17793 117.06608:73413 118.08617:48215 122.40951:13440 136.44373:12271 136.45583:13352 142.08595:38056 143.04485:20910 148.60292:13140 160.07225:1389063 160.13377:963364,1428774,1307784,1879905,572736,572736,572736,2117612,3038108,2566071,217694640,194265008,178535216,603634,674782,605993,30353654,39391240,36124420,200595504,-2102112256,904126464,196831621,35289771
2317,3.087,160.10776,Unknown,[M+H]+,,0.048,True,999,False,False,False,False,False,62.45,YPF1,160.10776:13626096 161.11111:1988953 162.11447:247590,55.93501:25079 56.0504:11819 56.94283:240011 57.03419:9407 59.04968:275078 60.05333:7918 69.03412:12049 72.04478:18700 72.93797:251309 73.93824:8199 74.95371:26406 76.93368:5906 86.06092:75488 88.93225:5983 90.94791:118367 91.94891:5706 97.02831:11307 97.9696:20083 100.07579:7245 101.05996:770395 102.06364:37914 105.06985:13618 108.95881:15315 111.05521:10729 113.0233:14969 113.96357:681446 114.06629:12698 114.96581:16997 115.98018:6048 118.08624:41067 118.94255:23155 128.0824:19005 128.95149:5215 130.9662:8499 131.97406:279721 133.0649:8921 136.95325:16234 138.03423:58731 141.95773:29687 142.08629:5609 143.0809:11818 148.97696:14835 154.99036:6338 159.09984:16598 159.9696:41683 160.05956:8122 160.10759:243855,304607,1154989,710884,158419,158419,158419,298680,245018,179539,600783,1413995,601155,145742,153255,103467,2063404,19109416,16325095,13626096,12990,1642861,871978,12499305
2482,16.958,165.07541,Unknown,[M+NH4]+,ion correlated with 7647; ion correlated with 10336; ion correlated with 12764; found in higher mz's MsMs_7810; adduct linked to 7647_[2M+H]+,0.143,True,999,False,False,False,False,False,53.74,YB1,165.07541:9881049 166.07876:3452986 167.08212:546165,53.03933:4421 55.01852:12050 55.05488:29230 57.03438:27171 57.5393:2381 61.02907:16865 69.03419:193717 69.75281:2793 70.03765:6314 71.04967:12814 73.02898:11730 81.0338:6358 81.04487:3201 83.04984:65017 84.0529:2902 85.02893:72346 87.04412:9765 91.05451:4534 96.04461:4282 99.04453:10444 103.03897:22308 103.05466:13368 107.04948:5937 109.0648:2790 111.04427:36776 115.82054:2645 120.08133:165879 122.06091:3108 123.05553:4245 124.03876:5216 124.08725:6048 129.05424:30141 131.04997:3152 138.06627:2832 144.26129:2913 146.08092:2901 147.06538:11557 165.06453:4202 165.08867:3752 165.10275:5119 165.12689:3743,240527,256017,288607,134250,134250,134250,461900,475410,468659,9881049,6898252,8166266,313680,497066,407784,338576,430618,394166,461344,543367,793444,8315189,387787
2554,8.774,166.13303,Unknown,[M+H]+,similar chromatogram in higher mz_8939,0.143,True,999,False,False,False,False,False,14.56,YPF3,166.13303:10146131 167.13638:1368268 168.13974:587768,57.0342:4722 65.03913:28228 67.05458:10580 68.05022:5957 69.03447:5363 69.04535:4227 70.0658:6982 78.04726:4282 79.0549:20621 81.03357:6401 81.0703:14035 83.04958:8144 84.96035:116176 91.05425:9901 93.0339:17820 93.07056:16502 94.06524:3252 95.0497:8181 95.06112:7752 95.08574:5365 96.04433:4615 96.05594:12306 98.05984:10220 102.97014:21688 103.05448:12617 105.0698:6619 107.04917:8098 107.08608:23360 109.06345:117482 110.0596:4486 110.07194:76370 111.05618:3365 120.08106:139190 120.98074:9663 121.02885:21375 121.06533:6108 121.08428:9711 121.10072:11699 122.0708:7479 123.04353:11863 123.07978:11345 124.0869:11392 125.02287:9266 138.1028:4832 142.9666:4170 143.99669:5540 148.11069:7298 149.02267:55629 149.09685:10714 166.04991:6885 166.08644:15034 166.09659:32268 166.13318:721458,10504,32620,53164,12886,12886,12886,66120,35579,49387,147513,168761,141137,1296943,730717,542868,1542808,1116563,891231,3698044,3890126,10146131,152470,1183534
2664,9.516,168.14886,Unknown,[M+H]+,ion correlated with 7919; ion correlated with 8591; ion correlated with 9074,0.048,True,999,False,False,False,False,False,12.18,YPF3,168.14886:8258434 169.15221:1275282 170.15557:0,53.03918:3580 55.05507:5303 56.05003:12310 58.06592:3092 65.03912:7257 67.05462:14000 69.0704:7694 70.06581:11912 71.04939:5433 71.06075:4889 79.05475:6850 81.03427:6613 81.07025:11661 82.06507:4487 83.04959:4001 84.96029:12123 85.0651:3910 85.94613:2835 91.05508:3824 93.07046:4785 95.04971:5241 95.06025:6014 95.08575:6515 96.04434:4562 96.05595:4841 97.06374:12176 98.07186:42486 105.06981:4931 107.08596:11856 109.02932:14243 109.0645:9281 109.10144:14343 110.0607:3436 110.07166:7411 111.04398:8186 111.07953:78005 121.0843:3874 123.07979:9367 123.11736:5562 124.11182:7308 125.09583:3237 126.05399:6897 126.12762:22667 127.03931:16025 127.08704:3498 128.07097:3255 133.10075:8140 138.05511:4599 140.07057:5886 140.95036:3506 141.13782:3291 146.0303:3517 149.02264:5039 151.11116:6498 152.03325:25807 167.07124:3218 168.0648:6330 168.07721:5500 168.14957:571534,0,1239,1011,14180,14180,14180,10928,15538,22385,7248,15151,12090,42478,58106,55869,731099,408336,763057,80224,8067,8258434,11496,634164
2944,4.462,175.05978,Unknown,[M+H]+,ion correlated with 1620; ion correlated with 9134; ion correlated with 100; ion correlated with 3416; ion correlated with 4266; ion correlated with 5862; ion correlated with 4080; ion correlated with 3008,0.048,True,999,False,False,False,False,False,19.19,YB3,175.05978:5247144 176.06313:1966062 177.06649:1154431,53.03932:2535 55.0185:27618 55.05521:7364 56.05023:26935 57.03441:31003 58.06607:8897 59.0498:6985 60.04506:10950 61.01143:6905 61.02915:26866 64.4234:2706 67.01833:10779 67.05528:5914 68.04987:12675 69.03418:77766 69.07057:8011 70.06593:20685 71.0138:3462 71.04957:5055 72.04535:30938 72.08128:7411 73.02896:10481 74.02444:3602 74.06084:16153 79.05495:4231 80.05013:3554 80.61551:2941 81.03378:11063 82.06599:8283 83.0498:11018 84.04491:33538 84.0814:11012 85.02895:61986 86.06072:21413 86.09693:23353 87.00792:4303 87.04485:30027 87.10035:11741 88.03989:11029 90.05507:4104 91.05461:25084 93.0707:5034 94.06549:3492 96.04469:18768 97.02867:106591 98.06001:13246 99.04459:13759 100.07608:11049 100.11247:13142 101.07181:5877 102.05512:16025 103.03988:4166 103.05476:3221 104.07121:3860 105.07001:22153 106.0658:3606 108.08097:3964 110.05989:10615 110.09604:7299 111.04448:15665 112.03854:2814 112.07552:13213 113.02343:3246 114.05505:19965 115.03963:69719 116.07034:12618 117.05733:5545 117.07054:6743 118.06557:14407 119.06083:4029 119.07321:50022 119.08547:3384 126.05566:9028 127.0385:35573 128.07126:25331 128.10699:102420 129.05698:4020 129.06671:18386 129.10999:19255 130.06517:41198 130.08643:9024 132.06596:5756 132.08035:8534 133.05016:4095 134.0601:4874 138.05547:3802 139.03929:22712 140.07094:4752 143.07242:10720 146.06081:10694 146.08257:6893 146.11774:2761 147.09242:11724 148.07518:4620 148.0974:4881 148.11279:4976 156.06578:10697 156.08064:4433 156.10098:3874 157.05043:8838 158.06133:5620 158.08206:16370 158.09714:44959 159.06679:12348 174.05594:6656 174.07553:25182 174.09077:24764 174.11256:10193 174.12782:13212 175.06154:15060 175.08551:35865 175.12134:3516 175.14772:4856,36821,116210,70130,455167,455167,455167,31600,149297,251285,140664,186649,5247144,84802,117797,151234,24253,52887,59231,98059,239208,115512,1858152,45457
2945,4.606,175.05981,Unknown,[M+H]+,ion correlated with 1614; ion correlated with 4072; ion correlated with 4264; ion correlated with 5864,0.048,True,999,False,False,False,False,False,12.78,YB2,175.05981:4534273 176.06316:1634762 177.06652:521800,53.0027:3486 53.03895:4427 55.01866:38564 55.05482:11171 56.05034:46390 57.03417:32278 58.06565:13758 59.03732:3645 59.05001:14079 60.04536:15108 61.01097:7138 61.02934:37509 67.01832:7735 67.05476:7961 68.0501:21807 69.03439:69653 69.07002:8349 70.0293:3488 70.06565:33094 71.01323:6832 71.04956:9052 72.04504:24613 72.08157:18600 73.02895:10696 73.08462:4631 74.02383:5751 74.06041:31479 79.05428:3426 80.04945:11275 81.03413:21270 81.0573:3969 82.06566:17055 83.04935:20381 83.06918:3266 84.04521:44747 84.08087:28494 85.02916:72570 85.04002:3752 85.0482:4866 86.06092:48673 86.09724:39945 87.00791:7520 87.04449:48086 87.06335:3646 87.09985:30106 88.0404:14111 88.07594:3450 90.05506:4205 91.0549:32995 93.06984:6128 94.06548:5429 95.01305:3836 96.04499:27773 97.029:117200 98.03155:3207 98.06044:26330 99.0448:14194 100.03905:3794 100.07649:20148 100.11216:11891 101.04675:5977 101.07083:4091 102.05545:38094 102.09126:3099 103.03888:4042 103.05376:4258 104.05006:4168 104.0712:4777 105.07053:32530 107.04945:3878 108.04474:3360 108.08096:5653 110.0602:22935 110.09602:11362 111.04476:35624 112.07607:35852 112.11167:4079 113.02228:3485 113.07928:4071 114.05528:35774 115.03894:113594 116.03358:4034 116.04188:4732 116.07069:25221 117.05732:8759 117.06933:4322 118.06484:27980 119.07375:51519 119.08546:5734 120.08004:7392 122.05961:4071 126.05472:15850 127.03893:62999 128.07047:56830 128.1075:123037 129.05418:4951 129.06531:8332 129.11044:27270 130.04984:6560 130.06564:72824 130.0869:22489 130.123:5345 131.07129:4277 131.08551:6003 132.06595:12504 132.08034:6191 132.10193:5130 133.05014:7400 133.07634:5357 133.10545:11438 134.06009:8152 134.0807:4015 134.09543:6116 138.05392:6018 139.0396:34513 140.07092:11176 141.05551:2998 143.07291:15954 146.05981:14519 146.08089:10532 147.08057:5101 147.09071:11916 148.07623:15648 148.08542:5049 148.11107:10364 156.06577:20637 156.07878:6723 156.10139:20580 157.04985:13966 157.10457:4878 158.06044:14123 158.08015:30073 158.09523:61227 158.11598:5095 159.06738:20492 160.07225:5344 167.02866:3251 174.05374:9968 174.07552:56329 174.09076:70540 174.11255:35239 174.12781:10286 175.0598:19531 175.08617:110094 175.12329:15306 175.14551:8854,30201,100777,46694,133369,133369,133369,132235,184204,363578,168877,4534273,333210,72434,104237,92538,103191,78560,119826,147336,228099,228539,1678787,100526
3026,0.985,177.08623,Unknown,[M+H]+,ion correlated with 1209; found in higher mz's MsMs_9144; adduct linked to 9499_[2M+H]+,0.238,True,999,False,False,False,False,False,2641.47,YB1,177.08665:279340032 178.09:25536312 179.09336:2874066,56.05017:13039680 57.05366:219813 60.04507:104413 70.06601:536615 71.06889:65786 72.04527:4150482 73.04791:65403 74.02442:387003 74.06064:636082 76.03973:105393 76.05105:240858 84.04485:171914 89.07117:246251 102.05509:1406566 113.07126:367681 114.05504:231661 114.07566:63049 115.08643:65807 117.06583:733174 118.04968:1796839 118.08617:188813 120.06509:175829 131.08134:490868 135.07716:1194892 144.06593:56171 159.07661:304942 160.05884:50193 177.08708:2564924,1346966,428619,584774,24255504,24255504,24255504,130769,297373,552220,279340032,247489504,224307952,483867,444059,423635,1159926,1397246,1159334,-463286528,479549152,25797632,250379163,1238835
3027,0.92,177.08661,Unknown,[M+H]+,adduct linked to 9498_[2M+H]+; adduct linked to 9853_[2M+NH4]+; found in higher mz's MsMs_9142,0.048,True,999,False,False,False,False,False,3363.59,YPF2,177.08661:2585349376 178.08996:224113280 179.09332:28811214,56.05036:33853208 57.05372:664382 58.04071:150275 60.0449:323306 70.06601:530497 72.04472:12102469 73.04792:149692 74.02446:1145699 74.06073:1673173 76.03979:183125 76.0511:1643822 84.04505:510298 85.02911:126184 89.07153:399847 102.05569:3229726 103.05838:172040 114.05465:402071 117.06548:1561898 118.04955:4093963 120.06628:454024 131.08127:810115 135.07581:2476190 160.07286:190323 161.05498:108569 177.08595:3551211,216725,17942,27649,4866598,4866598,4866598,404759,706756,826776,16729493,1624387,8738349,484241,619226,607029,1158436,531184,1162080,17217572,-1709617920,320604544,9030743,950567
3030,0.834,177.0974,Unknown,[M+H]+,ion correlated with 1053,0.095,True,999,False,False,False,False,False,3222.72,YPF1,177.0974:3099241472 178.10075:220639520 179.10411:23618006,55.93513:55204 56.05037:1335393 56.96558:20793 58.04071:900221 59.02466:104656 59.04876:47925 60.05638:122024 61.04021:17606 68.98241:34850 70.06596:34855 71.06887:23284 72.0453:3222210 72.93792:51852 73.04854:66204 74.02447:662370 74.06073:1276871 75.02753:17246 75.04356:27420 75.06391:28625 76.0511:11638235 77.04835:83824 77.05451:84867 78.99777:20359 84.04507:204461 85.02911:52113 86.99357:56234 89.04762:42629 89.07153:19520 90.94783:22043 97.00829:26311 102.05566:1478492 103.05937:29910 105.00353:85764 106.99247:22885 113.96348:74180 114.06638:97367 116.08202:47018 117.06677:46563 118.04951:2630188 119.05371:81407 120.06625:463888 120.08064:73320 125.00327:53509 128.95139:37125 130.01753:31458 131.01871:56736 131.09282:182582 131.97395:58477 132.0761:56222 134.99838:32102 135.07582:119296 135.94493:29976 136.02162:19820 136.99571:24684 142.03479:19770 149.01306:18346 149.02341:51619 159.05083:75423 159.0882:184243 160.04276:64373 160.07095:2562382 161.07549:100585 177.02554:23825 177.06129:67486 177.09706:1606938,17972,19254,48392,1685019,1685019,1685019,148349,1239771,898046,5451443,3154283,3595380,351064,441671,483824,461007,607899,445093,-1195725824,1315937664,-1543519488,4067035,504666
3032,0.769,177.09787,Unknown,[M+NH4]+,ion correlated with 2976; adduct linked to 2275_[M+H]+,0.048,True,999,False,False,False,False,False,4233.0,YPF2,177.09787:3245849088 178.10122:262494336 179.10458:27133524,56.05036:33853208 57.05372:664382 58.04071:150275 60.0449:323306 70.06601:530497 72.04472:12102469 73.04792:149692 74.02446:1145699 74.06073:1673173 76.03979:183125 76.0511:1643822 84.04505:510298 85.02911:126184 89.07153:399847 102.05569:3229726 103.05838:172040 114.05465:402071 117.06548:1561898 118.04955:4093963 120.06628:454024 131.08127:810115 135.07581:2476190 160.07286:190323 161.05498:108569 177.08595:3551211,100183,185398,89165,33320,33320,33320,118208,745938,875475,4031635,3152765,3590258,339632,715740,600639,443120,583783,422807,-1460754944,-1049118208,1626038016,3591553,483237
3264,2.966,183.07635,Unknown,[M+H]+,,0.048,True,999,False,False,False,False,False,10.01,YN3,183.07635:17294412 184.0797:4293692 185.08306:3764122,55.01845:5367 55.05485:5357 56.94312:27790 58.48672:3919 67.05479:4533 68.0499:4489 68.56602:3489 70.06602:4562 71.05017:4694 72.93795:25768 81.0705:5440 82.06602:6451 83.04985:4504 90.94834:10475 92.04975:4343 95.06043:26436 95.08604:8454 97.96904:6999 103.23859:4440 105.03337:5986 109.07671:7497 109.13507:4290 112.08697:12200 113.96371:121939 118.9427:4939 119.06081:81711 122.05968:4648 123.09182:7886 131.97397:28107 136.49217:4615 137.06104:7920 137.07169:19908 137.09604:7228 141.95912:24998 147.05528:12848 148.03938:10388 148.06329:10504 149.07135:74644 154.06078:5099 159.96867:20285 165.06647:132187 166.05043:4779 166.07275:14879 166.09711:5123 166.98576:11107 182.00807:24228 182.12921:11268 183.0769:128915 183.12393:8933,1152376,2643609,1935046,795166,795166,795166,138164,346406,244511,1699771,1728267,1662664,322707,352989,344168,2092967,3925718,17294412,4907450,4803780,2639270,1696901,7771032
3330,9.151,184.14429,Unknown,[M+H]+,ion correlated with 11376; ion correlated with 7364; ion correlated with 11496; ion correlated with 11541; ion correlated with 11347,0.143,True,999,False,False,False,False,False,24.38,YN1,184.14429:10376685 185.14764:1315558 186.151:880365,55.01844:4397 55.05492:26324 55.71622:2609 67.05478:5689 69.03413:3554 69.07059:9065 70.06554:35799 71.04959:5475 72.04475:2886 79.05497:6116 81.07049:10586 82.06601:2995 82.07377:2941 84.04488:3159 86.09695:8303 93.06987:7000 95.0491:4781 95.08602:4708 97.06493:4995 97.10136:13250 98.06014:52970 100.07611:12296 105.07011:3782 109.06481:3991 112.11284:3237 114.12773:392080 115.13096:10319 119.08551:4747 121.10107:4917 123.08015:3551 124.07547:3247 125.09884:4157 125.10684:27261 126.09193:178969 137.05949:4215 137.09639:14432 138.10013:4005 139.07487:3774 140.10715:3622 143.11768:15634 144.06596:4032 147.11784:3219 153.0538:3969 156.14923:21769 165.0907:5708 167.06967:3401 167.10654:3443 183.1004:3531 184.09836:7716 184.14343:146670,2643,5269,5269,33727,33727,33727,136492,182787,172837,76852,86982,78179,173235,486778,359357,10376685,8784220,9631175,241449,1148579,21685,80671,9597360
